problem_type,M_strategy,n_bits,layers,vseed,eta_req,eta_eff,d_eta,M_star,s_conv,norm_final,gap_pen,beta_pred,beta_fit,beta_ratio,se_beta,rel_se,z_beta,D_therm,D_pred,D_unif,R_therm,R_pred,D_shape,D_shell,R_shape,n_levels,entropy_bits,n_eff_states,p_max,E_min,E_mean,E_sd,contrast,n_shots,n_cells,G2_therm,p_therm,dG2_unif,p_vs_unif,n_shots_detect,beta_identified,verdict
TSP_rand,feasibility,9,10,42,0.5,0.9914874783779335,3.3084646133829665e-14,857372699.1191506,615707262.2100072,2.7850010930250018,1.3925005465125009,1.037037037037037,2.3784725705966463,2.293527121646766,0.07804917135930609,0.032814829283369554,17.187056700245993,0.08234189080597976,0.6715007477823706,4.364404148185966,0.981133302964116,0.8461414834688316,0.08213308176677825,0.0002088090392015074,0.9811802462117023,83,2.7034957789768903,6.513783543373208,0.16524791306299477,0.006666664910312447,0.06668583053045286,0.7964716403911745,1.8943859499285245,1000,2,10.390108735567605,0.0012669216255628282,8709.14050386842,0.0,369.7226774484061,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,10,43,0.5,0.9914859647103432,3.1530333899354446e-14,561877955.5894434,403502861.60971355,2.785001094405707,1.3925005472028535,1.037037037037037,2.3784430626933806,2.2934986675971887,0.07804605383563538,0.03281392565574178,17.187365148292294,0.08233946494214565,0.6714918548658053,4.364390015632366,0.9811337977020335,0.8461430228598598,0.08213041253750075,0.00020905240464490216,0.9811807958401528,83,2.7035161679419044,6.513875600418864,0.16524766078506262,0.006666663996554028,0.06669073741898293,0.7964825009954869,1.8943882790493893,1000,2,10.389443376061836,0.0012673782426256624,8709.113340886255,0.0,369.7463551844536,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,10,44,0.5,0.9914851500334523,3.4083846855992306e-14,594472703.5239339,426910211.62988317,2.785001095449653,1.3925005477248265,1.037037037037037,2.3784273899264425,2.2934835545719268,0.07804439848019801,0.032813445897379986,17.18752888113748,0.08233804345071566,0.6714869976888529,4.364382379087863,0.981134090393811,0.8461438665625832,0.08212887248958567,0.00020917096112998967,0.9811811152828102,83,2.703527185146775,6.513925344109649,0.16524752500558126,0.006666664142640478,0.06669334336388386,0.7964879509578511,1.894388758304542,1000,2,10.389069288834309,0.0012676350410578546,8709.098737598826,0.0,369.7596689265275,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,10,45,0.5,0.9914863583037049,3.164135620181696e-14,763818176.5563786,548522712.0437449,2.785001093976447,1.3925005469882235,1.037037037037037,2.3784506836907284,2.29350601641606,0.07804685888417631,0.03281415898986317,17.18728550811233,0.08234011849591041,0.6714941788540305,4.3643936920004975,0.9811336638473216,0.8461426199738091,0.0821311277854446,0.0002089907104658173,0.9811806480690043,83,2.7035108640638565,6.513851653058322,0.16524772638395627,0.006666664697210145,0.06668947080186138,0.7964797736132743,1.8943878620963288,1000,2,10.389620349804014,0.0012672567743876367,8709.120399960584,0.0,369.7400570336136,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,10,46,0.5,0.991484502704427,2.942091015256665e-14,542483277.7120173,389574911.52411497,2.785001095628496,1.392500547814248,1.037037037037037,2.3784150192146964,2.2934716256713146,0.0780430920474077,0.032813067280905384,17.1876580871864,0.08233685320121067,0.671483095504348,4.364376284103236,0.9811343367662606,0.8461445457968068,0.08212759677977442,0.0002092564214362519,0.9811813809465034,83,2.7035359783509048,6.5139650465056285,0.16524741711740976,0.0066666639025578876,0.06669539963405191,0.796492121482751,1.8943888244207514,1000,2,10.38876577839944,0.001267843429565712,8709.087140442563,0.0,369.7704715493132,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,10,47,0.5,0.9914866465492622,2.842170943040401e-14,811920228.227973,583066362.1481394,2.7850010939979035,1.3925005469989518,1.037037037037037,2.378456285737088,2.2935114183893353,0.07804745072597147,0.03281433053615464,17.18722695261171,0.08234058737790981,0.6714958754479089,4.364396383268917,0.9811335680476765,0.8461423261136146,0.08213164261750625,0.00020894476040356214,0.9811805419050528,83,2.7035069813842383,6.513834122558598,0.16524777442488198,0.006666664812696577,0.06668853921160312,0.7964777367242977,1.8943874793615554,1000,2,10.389748342487046,0.001267168932281067,8709.12557126424,0.0,369.7355021569829,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,10,48,0.5,0.9914866922115784,2.7977620220553945e-14,884751000.6278753,635368512.2825773,2.7850010931432068,1.3925005465716034,1.037037037037037,2.3784571774419176,2.2935122782475634,0.07804754488439682,0.03281435782179549,17.18721764267893,0.08234066232037623,0.6714961461091393,4.3643968117098435,0.9811335527284198,0.8461422792016782,0.08213172439075668,0.00020893792961955426,0.981180525044717,83,2.703506363274615,6.513831331765962,0.1652477820352681,0.006666664963900748,0.06668839114855196,0.7964774079068018,1.8943874075062666,1000,2,10.389768348563342,0.0012671552025539869,8709.12639074611,0.0,369.7347902107279,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,10,49,0.5,0.9914853054072638,2.853273173286652e-14,752836986.5380228,540636761.9531255,2.785001093223089,1.3925005466115445,1.037037037037037,2.3784303778411955,2.2934864357754385,0.07804471392204315,0.03281353730138663,17.18749769707711,0.0823383257633399,0.6714879357493945,4.364383845524399,0.9811340320472095,0.8461437033229802,0.08212917482092845,0.00020915094241144572,0.9811810524168774,83,2.7035250695260333,6.513915791858429,0.16524755090121562,0.0066666646696002824,0.0666928473715152,0.7964869193413252,1.8943886845145579,1000,2,10.389140853051527,0.0012675859105311835,8709.1015224822,0.0,369.75712188614756,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,10,50,0.5,0.9914852430925247,3.2529534621517087e-14,702764615.9753203,504678161.85164744,2.785001092168919,1.3925005460844595,1.037037037037037,2.378429169977992,2.2934852710502067,0.0780445862760054,0.03281350029722666,17.187510331557263,0.08233819766135979,0.6714875432306503,4.3643832379899745,0.9811340587726937,0.8461437718425696,0.08212904330946505,0.00020915435189473863,0.9811810799167295,83,2.7035259460128884,6.513919749287503,0.1652475405154264,0.006666664528648689,0.06669304821256347,0.7964873478301854,1.8943887415977199,1000,2,10.389113001330562,0.001267605031166885,8709.100404716917,0.0,369.75811315192567,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,10,51,0.5,0.9914840351652277,3.6415315207705135e-14,827992956.712842,594608712.1088672,2.7850010934964047,1.3925005467482023,1.037037037037037,2.378406160975665,2.293463083797963,0.0780421565481482,0.0328127961609946,17.187750611569385,0.08233599683049933,0.6714802978796531,4.364371915744524,0.9811345141019098,0.8461450328150816,0.08212667190957501,0.00020932492092431976,0.9811815737382791,83,2.7035422805602907,6.513993501903447,0.16524733919421092,0.006666664849125552,0.06669687315952605,0.7964950045002097,1.8943886258896387,1000,2,10.388540861765675,0.001267997878390683,8709.078770057853,0.0,369.77847724817246,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,10,42,0.75,0.9919250153698522,2.808864252301646e-14,1168694208.3761096,615707278.2514136,3.79626569201897,1.898132846009485,1.037037037037037,1.7552101142029066,1.6925240386956601,0.058358929044481374,0.03324897034961761,12.306138733602799,0.08153698991373048,0.2903090581164801,4.3690608280039145,0.9813376391120235,0.9335534409922343,0.08130547702345581,0.00023151289027467659,0.9813896421308598,83,2.6967776100965213,6.483521454123651,0.16532083589498026,0.006666664736621661,0.08536333498356827,1.0683666537891028,1.8752079564077484,1000,2,10.202869205603122,0.0014022231653173117,8717.39489077493,0.0,376.507700263815,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,10,43,0.75,0.9920493952155707,2.708944180085382e-14,765902066.0445094,403502877.65111977,3.796265694574453,1.8981328472872265,1.037037037037037,1.7498283754376267,1.687334504886283,0.057786155282400636,0.03302389885405104,12.334984650167193,0.08590986941801286,0.2935401545793844,4.370636821027194,0.9803438553840257,0.9328381271197921,0.08565727212957057,0.0002525972884422911,0.9804005168094139,83,2.6945039327773777,6.47331151705379,0.1653415658692666,0.006666663731518334,0.0869592553320181,1.0892494144840659,1.905999533393039,1000,2,10.972314954976314,0.0009248315713139627,8718.927332344041,0.0,350.1046804122131,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,10,44,0.75,0.9919904204030547,3.2085445411667024e-14,810332325.2871633,426910227.6712894,3.7962656913017305,1.8981328456508653,1.037037037037037,1.7487513423587544,1.6862959372745132,0.05767224995472385,0.032979102607540674,12.340671742136912,0.08565674438352293,0.29305685950628185,4.369818316439309,0.9803980993760585,0.9329361455592333,0.08539618106098634,0.0002605633225365861,0.9804565619941574,83,2.6956847852872357,6.478612121217664,0.16533173673384793,0.0066666638921366,0.0872824553897115,1.0913741525594107,1.9085420143039176,1000,2,10.963683890198725,0.0009291491506440742,8717.844036181808,0.0,350.3802972765661,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,10,45,0.75,0.9920489218686697,3.574918139293004e-14,1041169007.1923659,548522728.0851511,3.7962656928620024,1.8981328464310012,1.037037037037037,1.7511820154912416,1.6886398006522687,0.05792965240843427,0.03308031483648137,12.327796711416633,0.08508478331612887,0.2930035676098083,4.370519611238179,0.9805321126812141,0.9329591001361964,0.08483366454284336,0.0002511187732855136,0.9805884547621934,83,2.6946730307587066,6.474070296998163,0.1653414869781179,0.00666666450224525,0.08655487452722248,1.0853833795227175,1.9007038541332877,1000,2,10.836404141084817,0.0009952381762307746,8719.054475569226,0.0,354.4957137700076,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,10,46,0.75,0.9915672651017575,3.186340080674199e-14,739464965.9283459,389574927.5655212,3.7962656916825224,1.8981328458412612,1.037037037037037,1.7486088414977257,1.6861585257299498,0.057657194099906064,0.03297318001121468,12.341422706552555,0.08129123792139072,0.2886608652335405,4.365377831560561,0.981378189687574,0.9338749413288818,0.08107235029913128,0.00021888762225943936,0.9814274001610611,83,2.702091050800944,6.507444267355883,0.16526121085029843,0.0066666636280467316,0.0873253281739572,1.076591542316599,1.882537489576478,1000,2,10.164644599366607,0.001431595093637299,8710.833594792768,0.0,377.9235745176474,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,10,47,0.75,0.991602569606001,3.164135620181696e-14,1106737443.7698164,583066378.1895456,3.7962656917598276,1.8981328458799138,1.037037037037037,1.7518198703653907,1.6892548749951983,0.057997403441869315,0.03310694462540395,12.324393695396711,0.08010171084187516,0.2881561323574526,4.365869080989814,0.9816527455688812,0.9339979905462207,0.07988591354385444,0.0002157972980207229,0.9817012693513079,83,2.701382327685532,6.504248274152888,0.16526709493433897,0.006666664629282333,0.08636501525163746,1.0672933279288639,1.8697056593741888,1000,2,9.920983390408292,0.0016340505203612662,8711.727145331655,0.0,387.2054482429726,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,10,48,0.75,0.9916230687882414,3.5638159090467525e-14,1206013873.1612823,635368528.3239836,3.796265692739249,1.8981328463696245,1.037037037037037,1.7519872628765591,1.6894162892023965,0.058015197292964976,0.033113937824930745,12.323499000256236,0.08020956400793956,0.28829954866916374,4.366064093089207,0.9816288624496148,0.9339680905909062,0.07999233868274644,0.00021722532519312387,0.9816777039814695,83,2.7011009846968683,6.5029799907114985,0.16527051146471305,0.0066666647955847605,0.08631526475792808,1.0675134075168948,1.8702698929195534,1000,2,9.94304383283827,0.0016145835221061,8712.08257346536,0.0,386.3463628720193,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,10,49,0.75,0.9919920389052315,3.419486915845482e-14,1026200426.3931885,540636777.9945318,3.796265693206569,1.8981328466032845,1.037037037037037,1.748649937709472,1.686198154219848,0.05766153949061325,0.03297489008357108,12.341205367717919,0.0857380307591698,0.2931164423270861,4.36984628925842,0.9803796231986641,0.9329229398645899,0.08547706103018075,0.00026096972898904947,0.9804381755293461,83,2.6956444290398127,6.478430898707318,0.1653320064842112,0.0066666644717915495,0.08731294454054664,1.0917353456112227,1.9090629440982934,1000,2,10.977052380086443,0.0009224703632281075,8717.860622782111,0.0,349.95358386582444,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,10,50,0.75,0.9919914259609972,3.319566843629218e-14,957946226.5595794,504678177.89305365,3.7962656937490085,1.8981328468745042,1.037037037037037,1.7486907622339352,1.6862375207255804,0.05766585120210467,0.032976585939321325,12.340990557873262,0.08570571572874672,0.29309286535076184,4.369835440017323,0.9803869695083056,0.9329281687207882,0.08544491091557459,0.0002608048131721302,0.9804454854192959,83,2.695660081186119,6.478501185147247,0.16533190432683886,0.0066666643167459785,0.08730066849365253,1.091591197645196,1.9088554434580318,1000,2,10.971745484076527,0.000925115815778974,8717.85458528476,0.0,350.12285203564926,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,10,51,0.75,0.9916038900987911,3.5416114485542494e-14,1128646357.7416725,594608728.1502733,3.796265693080892,1.898132846540446,1.037037037037037,1.7489244155434192,1.6864628292740114,0.057690530136036915,0.03298629124467425,12.339761427529252,0.08147764056304735,0.2889147983314825,4.365730117655964,0.9813369955615135,0.9338221120991772,0.0812559987949333,0.00022164176811405312,0.9813868191428932,83,2.7015828093981127,6.50515218898117,0.16526731501647138,0.006666664669271687,0.08723046895464237,1.0769397059193697,1.8834861457505354,1000,2,10.202597860906833,0.0014024295025940913,8711.46984444302,0.0,376.51771372989214,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,20,42,0.25,0.9316897779022841,5.950795411990839e-14,283959205.5417597,615707177.3111656,0.9223839383579336,0.4611919691789668,2.074074074074074,5.2599793076456915,2.5360614519006015,0.1053910841162782,0.02003640660013358,30.22936200235498,0.18571529227514028,1.110223683281795,3.9419598969755723,0.952887574422655,0.718357438356082,0.18512450815346815,0.0005907841216721277,0.953030405716195,83,3.312954005250249,9.937989414881432,0.15528162965039066,0.006666665829567816,0.11452891720827278,0.48581028009251986,2.555352020728212,1000,7,70.66030038193708,7.467884763755125e-14,7757.389109714435,0.0,156.67210065167387,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,20,43,0.25,0.9326702504871103,6.061817714453355e-14,186092239.89769816,403502776.7108718,0.9223839370554903,0.46119196852774513,2.074074074074074,5.302051216968465,2.556346122466939,0.10707271808362971,0.020194583888770937,30.147522176220114,0.17141090824852423,1.107874807915957,3.9473424935995016,0.9565756180198547,0.7193365385161427,0.1712642872626152,0.00014662098590903505,0.9566111506016511,83,3.305188559793677,9.884640932091573,0.1554450417478619,0.006666665399250823,0.11080079349237046,0.46131557376808424,2.445918799303577,1000,7,63.62063900677727,2.1651254109561193e-12,7784.394314622887,0.0,174.0079613525582,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,20,44,0.25,0.9329259495072819,6.039613253960852e-14,196887521.81828022,426910126.7310415,0.9223839374619555,0.46119196873097773,2.074074074074074,5.263461941428689,2.537740578903118,0.10552875718385718,0.020049305639172715,30.22292645594142,0.18752846378512947,1.1130331701293383,3.9454161958671135,0.9524692822061286,0.7178920765582961,0.18749294478841985,3.551899670961589e-05,0.9524778569815613,83,3.30796761997957,9.903700044374181,0.15548765825122382,0.00666666546842787,0.11421638137703038,0.4801031742702112,2.5270047857303624,1000,6,50.068949538771584,3.4931285696404674e-10,7790.8033386528,0.0,189.49327126254573,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,20,45,0.25,0.9320621845875935,5.806466418789569e-14,252974230.6098342,548522627.1449032,0.9223839385681568,0.4611919692840784,2.074074074074074,5.286602403053115,2.5488975871863233,0.1064506346187335,0.020135925969627714,30.17857376318253,0.17639819361967854,1.1084976504639024,3.945154557813533,0.9552873807515817,0.7190230105767392,0.17566324889869947,0.0007349447209790694,0.9554653748511879,83,3.3083450839018864,9.906291568182244,0.15534369743127532,0.006666665729058391,0.112156105901637,0.4707114160126429,2.4884641030369723,1000,7,57.825458214946636,3.4173479706382395e-11,7779.230520360567,0.0,191.44677855150778,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,20,46,0.25,0.9334852099094146,5.4067861299245124e-14,179668780.97504377,389574826.6252732,0.9223839360024396,0.4611919680012198,2.074074074074074,5.273162652847832,2.542417707623062,0.10591374899158047,0.020085431829867894,30.20465812260188,0.18678284240631282,1.1150594109546588,3.949241871607743,0.9527041268985955,0.7176522868930496,0.18672058038277306,6.226202353976085e-05,0.9527191470528148,83,3.3024483365603685,9.865884081299429,0.15558086831824483,0.006666665355403413,0.11334861600914078,0.47541325951947344,2.5069314447667415,1000,6,49.98378867352941,3.63911793346881e-10,7797.926848972092,0.0,189.81612415878553,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,20,47,0.25,0.931357883491874,5.706546346573305e-14,268905484.30383205,583066277.2492977,0.9223839374571065,0.4611919687285532,2.074074074074074,5.303334603048464,2.5569648978983666,0.10712465170746875,0.020199489514746313,30.144887077838177,0.16431748337188348,1.1011431699799221,3.9408436978011867,0.9583039836206736,0.7205818716955685,0.16420441573442118,0.00011306763746229964,0.9583314793258023,83,3.3145643402638774,9.949088383639582,0.15522631391532188,0.006666665783413187,0.11068872957137708,0.45031521360116866,2.388172254570238,1000,7,54.076891546673444,2.0209319612048765e-10,7776.76974625024,0.0,204.71771540273306,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,20,48,0.25,0.9329996616640719,5.81756864903582e-14,293026815.4479563,635368427.3837357,0.922383936055987,0.4611919680279935,2.074074074074074,5.270589410682067,2.5411770372931395,0.10581145493349468,0.020075829606275783,30.209539587345134,0.1887358494939121,1.1162798588233194,3.9499885161707646,0.9522186333653248,0.7173966824831496,0.18835826677639844,0.000377582717513647,0.9523096654455249,83,3.3013711561520247,9.858520521913833,0.1554999436106884,0.006666665854710093,0.11357767947976417,0.4859151741843936,2.5610593715459973,1000,6,46.05014149579945,2.404382199036466e-09,7799.6374429763155,0.0,206.03039922573524,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,20,49,0.25,0.9280782883927795,6.439293542825908e-14,249337293.4870422,540636677.0542839,0.9223839375662888,0.4611919687831444,2.074074074074074,5.196118768031609,2.505271548872383,0.10291299899950954,0.01980574417056579,30.33673806330738,0.19684511005466437,1.1027804038658175,3.9223005046768447,0.9498138631091749,0.7188434688900323,0.195923800964111,0.0009213090905533794,0.9500370172860015,83,3.3413165130264546,10.135297369911502,0.15467971473214082,0.006666665716499489,0.12041819297964013,0.5169808876929757,2.6862940932551127,1000,8,126.33321864370639,7.599478375543074e-25,7666.013148707634,0.0,99.66964650252154,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,20,50,0.25,0.8840523543074272,5.140332604014475e-14,232753475.94171762,504678076.95280576,0.9223839376858181,0.46119196884290903,2.074074074074074,4.553961797048188,2.1956601521482333,0.08252934308876012,0.018122537422745718,30.0485576421831,0.3010129272370409,0.9939566012076584,3.6544242625027046,0.9176305470807885,0.728012805900387,0.297932879892965,0.0030800473440758536,0.9184046032537577,83,3.72778023918297,13.24871229646183,0.1473420590512465,0.006666665650140036,0.197104172555425,0.6539885564752297,2.978238901894887,1000,9,131.33009576515317,3.3142512379650256e-25,7095.921511227158,0.0,107.11284696308513,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,20,51,0.25,0.9326689350397657,6.017408793468348e-14,274228723.7197161,594608627.2100254,0.9223839385123958,0.4611919692561979,2.074074074074074,5.273548065834493,2.542603531741631,0.1059290811366131,0.020086871270386487,30.20392471482092,0.18304492610709466,1.1114310561371123,3.945684282214162,0.9536088259944667,0.7183172862696907,0.182977048396612,6.787771048266666e-05,0.953625231234401,83,3.3075808531360824,9.901045353465626,0.1554448225066377,0.0066666658009989326,0.1133143739520108,0.471731689245136,2.4876997374115253,1000,6,47.04851536971362,1.4898432147056751e-09,7792.626970667961,0.0,201.65841498345475,True,near-thermal (small but resolvable deviation)
TSP_rand,feasibility,9,20,42,0.5,0.9966273816423374,6.139533326177116e-14,429641147.70293236,615707182.0029762,1.3956021961779084,0.6978010980889542,2.074074074074074,5.606730360911129,2.7032449954392948,0.2801697583194544,0.049970257223842136,12.608985024033391,0.023245458295312195,0.6724684548246664,4.411726800063171,0.9947309841817541,0.8475725072515738,0.022948534886720277,0.00029692340859191826,0.9947979372837445,83,2.63522362379188,6.212713922134497,0.16610456360706682,0.006666665778766503,0.015849077398248746,0.18786574054386002,1.0533125512823127,1000,1,-1.0880185641326503e-11,1.0,0.0,1.0,inf,True,thermal (bingo)
TSP_rand,feasibility,9,20,43,0.5,0.9969116662384101,5.706546346573305e-14,281564683.560282,403502781.40268236,1.3956021942723107,0.6978010971361553,2.074074074074074,5.671221762044216,2.7343390638427474,0.2929226986002635,0.05165072199445755,12.280194417022576,0.021572470258426162,0.6735977787666606,4.414485816802356,0.9951132541469909,0.8474119508544298,0.021469646332128244,0.00010282392629791873,0.9951364332531237,83,2.6312432040244556,6.195596564823282,0.166151944373078,0.006666665321732817,0.015063041267277949,0.18123885737899387,1.027845752095778,1000,1,-2.7311486405778663e-11,1.0,4.4408920985005615e-13,0.9999994682895791,inf,True,thermal (bingo)
TSP_rand,feasibility,9,20,44,0.5,0.9969755276813843,5.573319583618286e-14,297898358.2928777,426910131.4228521,1.3956021952442774,0.6978010976221387,2.074074074074074,5.674599726270054,2.735967725165919,0.2936064709309632,0.05174047247275226,12.26310047179643,0.02196994068828105,0.6741367784515587,4.415105911979467,0.9950239153655023,0.8473113008178514,0.021868027076807472,0.00010191361147357872,0.9950468839700053,83,2.6303485957877117,6.1917558961878845,0.16616258794690691,0.006666665395160151,0.015023792994106888,0.1811351785864584,1.0278696348245941,1000,1,6.6613381477509506e-12,0.9999979406943948,4.4408920985006423e-13,0.9999994682895791,576679750447905.1,True,thermal (bingo)
TSP_rand,feasibility,9,20,45,0.5,0.9966967744964935,5.895284260759581e-14,382759694.75507736,548522631.8367138,1.3956021959327967,0.6978010979663983,2.074074074074074,5.671226250387162,2.7343412278652393,0.29292377874168185,0.05165087157679251,12.280164456997797,0.019305266594539308,0.6713306731774049,4.412219003967691,0.9956245901263788,0.847847381878889,0.019196443117069386,0.00010882347746992219,0.9956491469315627,83,2.634513523659722,6.209656752521484,0.16611612908275897,0.0066666656720347954,0.015062975118910207,0.17805284998948648,1.0097779968166234,1000,1,-1.1990408665951655e-11,1.0,1.3322676295501814e-12,0.9999990790505361,inf,True,thermal (bingo)
TSP_rand,feasibility,9,20,46,0.5,0.9970102777491026,7.149836278586008e-14,271845745.2952862,389574831.3170838,1.3956021972786263,0.6978010986393132,2.074074074074074,5.689191707262502,2.743003144572992,0.2965801955123161,0.05213046259870599,12.189342673214007,0.02123021208305112,0.6740017708112953,4.415318187502097,0.9951916914746609,0.8473492187450703,0.021130493278850228,9.971880420089202e-05,0.9952141681258454,83,2.630042346944014,6.1904416774626325,0.1661683796248628,0.006666665275114009,0.014856237977222839,0.17965931871391966,1.0221163061596625,1000,1,3.0198066269804484e-11,0.9999956154035449,0.0,1.0,127208768481154.8,True,thermal (bingo)
TSP_rand,feasibility,9,20,47,0.5,0.9966225775118829,6.772360450213455e-14,406864291.42951965,583066281.9411083,1.395602194916887,0.6978010974584435,2.074074074074074,5.607400546061396,2.703568120422459,0.28029898579597573,0.049987330759322345,12.605562813413686,0.023142603996228417,0.6723959389821521,4.411671579685246,0.9947542323633529,0.8475870366057201,0.02284515835646671,0.00029744563976170577,0.9948213056380425,83,2.63530328995719,6.213057000017239,0.16610376291865855,0.006666665729767943,0.015840576307415227,0.18770821864905624,1.05255516775293,1000,1,-3.019806626980403e-11,1.0,2.220446049250284e-12,0.9999988110593545,inf,True,thermal (bingo)
TSP_rand,feasibility,9,20,48,0.5,0.9967779492820708,6.52811138479592e-14,443360789.3064618,635368432.0755463,1.3956021952747741,0.6978010976373871,2.074074074074074,5.671770496687945,2.7346036323316882,0.29303403929076366,0.05166535554671722,12.277401053206823,0.020001985378049085,0.6720501258549367,4.4129517632747035,0.9954674362080028,0.847709614356575,0.019897729407150212,0.00010425597089887273,0.9954909546785342,83,2.633456375441329,6.205108235430356,0.16612965821368958,0.006666665805480808,0.015056622643828742,0.17804658372227816,1.0098393605920974,1000,1,-9.547918011776324e-12,1.0,-1.3322676295501798e-12,1.0,inf,True,thermal (bingo)
TSP_rand,feasibility,9,20,49,0.5,0.9969852356451367,5.81756864903582e-14,377256869.71098185,540636681.7460945,1.3956021944073613,0.6978010972036807,2.074074074074074,5.675291128296326,2.7363010797143,0.29374676294790836,0.05175888889352688,12.259597409966608,0.02201257404724643,0.6742082454486338,4.415194075163444,0.995014358673139,0.8472981631223819,0.021911770308131177,0.00010080373911525164,0.9950370764645109,83,2.630221403199361,6.1912100353362725,0.16616420594086617,0.006666665658644123,0.015015771225408554,0.18101260671698885,1.0272992410107187,1000,1,4.440892098500626e-13,0.9999994682895791,-1.3322676295501876e-12,1.0,8650196256718591.0,True,thermal (bingo)
TSP_rand,feasibility,9,20,50,0.5,0.9969840370927601,6.59472476627343e-14,352164919.2087352,504678081.64461637,1.3956021948134547,0.6978010974067274,2.074074074074074,5.675098079801232,2.736208002761308,0.29370757585719875,0.05175374446876269,12.260575830287685,0.022016123740947007,0.6742037507814438,4.415184911208273,0.9950135443512099,0.8472988641834847,0.02191514705435385,0.00010097668659315648,0.9950363011486603,83,2.6302346239919125,6.1912667715669025,0.16616400618213786,0.006666665588162444,0.015018010982277445,0.1810478313327964,1.02746419994893,1000,1,-2.8199664825478776e-11,1.0,-1.5543122344751998e-12,1.0,inf,True,thermal (bingo)
TSP_rand,feasibility,9,20,51,0.5,0.9969821996155258,6.7390537594747e-14,414918556.0643673,594608631.901836,1.395602195471882,0.697801097735941,2.074074074074074,5.694827289500312,2.7457203002947934,0.2977367952703276,0.0522819710124084,12.160919553590297,0.020450155373071155,0.6734527156370891,4.414901299719039,0.9953679246749247,0.8474591684122255,0.020351967482674094,9.818789039706122e-05,0.995390062259369,83,2.6306437888811316,6.193022934979216,0.16616369993593236,0.006666665748395032,0.014792432527332519,0.17779746446348987,1.012525852630644,1000,1,6.4392935428259184e-12,0.9999979753070383,-2.2204460492503212e-13,1.0,596565259084039.8,True,thermal (bingo)
TSP_rand,feasibility,9,20,42,0.75,0.9963334041686221,6.361577931102147e-14,585345731.3030958,615707190.0236793,1.9013769557590654,0.9506884778795327,2.074074074074074,4.1275941591908065,1.9900900410384246,0.20810286845184692,0.05041747333333867,9.867812492896503,0.019274251387689477,0.27239309513216525,4.40898641907295,0.9956284167026892,0.9382186586119176,0.01912704178554393,0.00014720960214554754,0.9956616603879642,83,2.639177157856661,6.229762474359689,0.16605556736144783,0.006666665691921087,0.018879713591465078,0.2480176107689607,1.023716041586421,1000,1,-2.6645352591003737e-12,1.0,1.7763568394002486e-12,0.9999989365791582,inf,True,thermal (bingo)
TSP_rand,feasibility,9,20,43,0.75,0.9964508416385425,6.45039577307216e-14,383605452.25441456,403502789.4233855,1.9013769535650316,0.9506884767825158,2.074074074074074,4.143957217673987,1.997979372807101,0.2113298916798401,0.05099712197281324,9.794559241698462,0.018771484230287253,0.27265762286914336,4.410022294425649,0.9957434491308548,0.938173187193682,0.01865732222543004,0.00011416200485721284,0.9957692265541168,83,2.6376827056223378,6.22331255819065,0.16607514027310155,0.006666665189214914,0.018507669659245652,0.24348286337002972,1.0089825690421639,1000,1,-2.6645352591003737e-12,1.0,4.440892098500618e-13,0.9999994682895791,inf,True,thermal (bingo)
