problem_type,M_strategy,n_bits,layers,vseed,eta_req,eta_eff,d_eta,M_star,s_conv,norm_final,gap_pen,beta_pred,beta_fit,beta_ratio,se_beta,rel_se,z_beta,D_therm,D_pred,D_unif,R_therm,R_pred,D_shape,D_shell,R_shape,n_levels,entropy_bits,n_eff_states,p_max,E_min,E_mean,E_sd,contrast,n_shots,n_cells,G2_therm,p_therm,dG2_unif,p_vs_unif,n_shots_detect,D_split_unif,D_feas_unif,D_infeas_unif,D_split_therm,D_feas_therm,D_infeas_therm,frac_split,n_feasible,p_feasible,S_in_feas,beta_band,se_beta_band,band_ratio,D_in_feas,D_in_feas_glob,R_in_feas,R_in_feas_glob,n_cells_feas,p_flat_feas,p_therm_feas,n_shots_detect_flat,feas_structured,beta_identified,verdict,verdict_base
NPP,optimality,12,10,55,0.5,0.9999450203133299,4.04121180963557e-14,522083310.8872175,179795014.2453764,2.906011894045909,2.9037696794789922,0.6735753140545634,3.691815936960418,5.480925235721094,0.9965042898243271,0.2699225277858188,3.028828529617206,0.0005665312091915006,0.6908102406898917,3.922603457159891,0.999855572653372,0.8238898608451073,0.0005665312091864242,5.076451412011629e-15,0.9998555726533733,816,6.340879444981448,81.05781857175295,0.012345761031199517,0.0014811200472810001,0.0057606342291869755,0.0485038808957884,0.17906740049550157,1000,14,0.19393165280328023,0.9999999989375332,7312.418015073165,0.0,108420.00010597252,3.922508158442878,1.769862671696493e-09,9.529694714932938e-05,2.0861930177816224e-05,9.887942324873825e-05,0.0004467898557647504,0.9999757052381018,81,0.9999450203133703,1.7699617598979395e-09,0.01552392435632243,8.251372251274681,0.00420495621163165,5.00083358888569e-14,9.888485990734838e-05,,,14,1.0,1.0,6317442043.167094,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,10,56,0.5,0.9629253268837079,3.7636560534792807e-14,1143539006.4641833,383235670.43817544,2.985705845585617,2.9839054521117756,0.6735753140545634,3.7043147555830234,5.499481169054472,1.1491525278233303,0.31022000117332493,2.6373691639256465,0.00039413494446404406,0.657398797732041,3.9227339110724286,0.9998995254449068,0.8324131045757533,0.00039413494442931793,3.472612822297272e-14,0.9998995254449157,816,6.340691239768755,81.04724495187791,0.01234567492359762,0.0003103103629785547,0.003258725628008027,0.043326921711902666,0.16049655541139152,1000,14,0.07717745073739478,0.9999999999955632,7312.686988218594,0.0,272437.99343705596,3.9226593438105057,7.587977869778244e-10,7.456650312510011e-05,1.1708196499381684e-05,3.979707537263903e-05,0.0003426296725923449,0.9999809909966841,81,0.999955960961378,7.588329815318396e-10,0.01607350180489799,13.047764148068667,0.004339129600332296,9.31775551308499e-16,3.979882807476573e-05,,,14,1.0,1.0,14735138597.241632,False,False,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,10,57,0.5,0.9999358716958227,3.8968828164342995e-14,170092259.57393646,58553302.10188783,2.907213111187595,2.9049131896602716,0.6735753140545634,3.605124938064287,5.352222480309384,0.8784748835146562,0.24367390828522545,3.337089857687223,0.0007537398118075012,0.6902179883984875,3.922496853101171,0.9998078418313551,0.824036063189498,0.0007537398092922462,2.5152550398380158e-12,0.9998078418319961,814,6.341033242128347,81.06646012481035,0.0123457022280005,0.002787306507769748,0.007333666435217932,0.05463943869101855,0.19698200302682567,1000,14,0.30391665133807416,0.9999999849850111,7312.183891316858,0.0,69183.67165770676,3.9223834362907604,3.0132125183186076e-09,0.0001134137971976233,3.177895348400835e-05,0.0001545582847206594,0.0005674025736022751,0.9999710855573228,81,0.9999358716958616,3.013407539278186e-09,0.015814019050019147,6.441971179084465,0.004386538420083223,3.364758593953002e-14,0.00015456819691700142,,,14,1.0,1.0,3710660854.417242,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,10,58,0.5,0.962923939863994,3.963496197911809e-14,974359752.1036863,325475782.36049944,2.9954967587229313,2.993647469059551,0.6735753140545634,3.673641699153586,5.453943490060861,1.113243092506056,0.30303529404148183,2.694888839009529,0.0004203221121208625,0.6534010593913343,3.9227158991536792,0.9998928492088321,0.8334314601951407,0.0004203221120755,4.536247679570726e-14,0.9998928492088438,816,6.340717225474712,81.04870478142166,0.012345768943226565,0.0001411533591433672,0.003682377903532078,0.04451280353823892,0.16352409122430578,1000,14,0.09499630457507824,0.9999999999846872,7312.649199817909,0.0,221335.6604926203,3.9226393265344415,9.362588686643214e-10,7.657168297885255e-05,1.3094369562725718e-05,4.880155871014411e-05,0.00035842618384820675,0.9999804796928439,81,0.9999545226884459,9.363032254938719e-10,0.015988832975221096,11.684444281996115,0.0043523114894152455,3.6142225379823684e-15,4.8803778174769184e-05,,,14,1.0,1.0,11942204041.797602,False,False,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,10,59,0.5,0.8888556891266075,4.39648317751562e-14,692641660.9659791,215908834.25297052,3.2101089673520082,3.208028348457676,0.6735753140545634,3.3538097783194085,4.979116229974739,0.9199797779978873,0.27430887223988254,2.9133623677008695,0.0005550386167039749,0.5712688161233932,3.922632820187312,0.9998585035505114,0.854365972470471,0.0005550386167129724,-8.997468568805456e-15,0.9998585035505091,816,6.3408370830874405,81.05543850374887,0.012345792646926618,0.0014896935603068073,0.005903845645157823,0.05305880392895301,0.17794913544285487,1000,14,0.17975705812969053,0.9999999993220889,7312.465678950726,0.0,116969.36986092223,3.9225430735568225,1.8733444830463736e-09,8.97447571454692e-05,2.040952583564248e-05,9.155790204865058e-05,0.0004430711888195049,0.9999771208179293,81,0.999947562308521,1.8734444984140407e-09,0.015073754766724649,7.787644343279033,0.004494516911533992,4.297650642167763e-14,9.156270338544169e-05,,,14,1.0,1.0,5968472636.559855,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,10,60,0.5,0.999954068893297,5.0737192225369654e-14,642285202.0561695,221310742.26107726,2.904082623779643,2.902187193870935,0.6735753140545634,3.7876288934391154,5.6231705859878,1.1453128992552097,0.30238255422517946,2.7189544284444915,0.00041935402824807655,0.6916122302352845,3.9227106041669435,0.9998930958537184,0.8236902234132154,0.0004193540282017655,4.631104527641483e-14,0.9998930958537302,816,6.340724864525817,81.04913393437457,0.012345769944807768,0.00016289313221620443,0.003694097921409053,0.04313694152873381,0.16338672610882587,1000,14,0.09638305418541376,0.999999999983306,7312.642316978809,0.0,218151.10545298608,3.9226330203154802,9.150064099532019e-10,7.758293645666623e-05,1.3014993471634522e-05,4.953823686792168e-05,0.00035680079790853764,0.9999802218773465,81,0.9999540688933477,9.150502154974915e-10,0.01617766666194967,11.958983330341633,0.0042711857779869685,9.231250319029049e-15,4.9540512318476586e-05,,,14,1.0,1.0,12219579904.017118,False,False,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,10,61,0.5,0.9629251009181202,4.196643033083092e-14,854781843.0662155,285415750.3480318,2.996688266233635,2.994865707389683,0.6735753140545634,3.68837163877051,5.475811779039947,1.1407516354324123,0.3092832683782031,2.6428156936835427,0.0003971071855168339,0.6529250002890443,3.922731473863531,0.9998987676856897,0.8335534806194692,0.0003971071854785982,3.8235690655308296e-14,0.9998987676856995,816,6.3406947559180145,81.04744248118905,0.01234570578134753,0.0001519117285823571,0.003290635836734779,0.043597146018339895,0.16080247690538152,1000,14,0.07970597461112033,0.9999999999946222,7312.681206350234,0.0,263795.40454862686,3.9226565332353527,7.790527697668747e-10,7.493984912441838e-05,1.186638350849711e-05,4.106815703253052e-05,0.00034417264497606047,0.9999808958047021,81,0.9999557592181403,7.790890135513775e-10,0.015963602439071557,12.788992172557347,0.00432808946670919,1.824464644016037e-15,4.1069973999402964e-05,,,14,1.0,1.0,14352032404.916895,False,False,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,10,52,0.75,0.888856934307804,3.6415315207705135e-14,1373860139.2060518,269309654.7895725,5.1034791726273765,5.101414356197255,0.6735753140545634,2.2132390464746896,3.28580783810525,0.7574664141095336,0.34224338094705486,2.0326495059587986,0.00023204438528669617,0.16770911959245,3.9227562479105855,0.999940846595959,0.9572471219230666,0.00023204438526803307,1.8663103831459416e-14,0.9999408465959638,816,6.340659014523213,81.04543463290831,0.01234560434954842,0.00036681195138431755,0.004565481039886914,0.05786229893494977,0.1280630993216217,1000,14,0.049700223373673684,0.9999999999996798,7312.668605291341,0.0,423057.85347074765,3.922637851317882,5.414079318158858e-10,0.00011839605129641022,3.722890000569132e-06,2.5231825634903035e-05,0.00020308966965185935,0.9999698180092718,81,0.9999544165610337,5.414343885331567e-10,0.010191661373969905,9.794230196074592,0.004604862448185827,1.0382961268253242e-15,2.523297584071721e-05,,,14,1.0,1.0,20651673621.652836,False,False,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,10,53,0.75,0.9629234890111659,4.4297898682543746e-14,1969000838.7118578,438284210.94448495,4.494331918704142,4.4925205826345875,0.6735753140545634,2.5257873010401473,3.7498216581546875,0.8853789970955166,0.3505358494481731,2.0919990117924194,0.00021107969649349065,0.25029064359725156,3.922769403044069,0.9999461911535433,0.9361954227023832,0.00021107969648208165,1.1409005250956339e-14,0.9999461911535462,816,6.340640035677336,81.04436847640802,0.012345516117978008,0.00015032711276096006,0.0031352061107207557,0.04938123573363074,0.12472649812567446,1000,14,0.035456910447868036,0.9999999999999575,7312.702247191141,0.0,593003.4385933739,3.9226523464403593,3.82227517435836e-10,0.00011705622148168058,2.991743968824167e-06,1.810630145391607e-05,0.00018998165107091315,0.9999701597030866,81,0.999955458567312,3.822463195122647e-10,0.011536187795730162,13.19436148116645,0.004567363131083695,1.862466368670776e-16,1.810710797044691e-05,,,14,1.0,1.0,29252115495.71956,False,False,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,10,54,0.75,0.9629224308722887,3.83026943495679e-14,1099966125.1232028,244040102.74681556,4.5092217579701135,4.507317087406676,0.6735753140545634,2.504358440122736,3.718008050277016,0.856137878599539,0.3418591623639868,2.1384208920448042,0.00023230958535843071,0.24786468910449821,3.922754632051129,0.9999407789660204,0.9368136138112481,0.00023230958534231202,1.6118698173070434e-14,0.9999407789660245,816,6.340661345715624,81.04556559104525,0.0123456126026092,0.0002975658475088377,0.004088002896821704,0.05120894224573721,0.1282455467228697,1000,14,0.04990942913596038,0.9999999999996717,7312.672560309866,0.0,421284.5184064331,3.922636697902791,5.401313808404659e-10,0.00011793360820623956,3.748291327199471e-06,2.5388246971721162e-05,0.00020317304705876537,0.9999699358844995,81,0.9999543335717036,5.401578241943092e-10,0.011482662593262681,11.047918432771944,0.004585071533410341,7.216604385231071e-16,2.538940641522871e-05,,,14,1.0,1.0,20700482429.343487,False,False,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,10,55,0.75,0.9999547777646821,3.5638159090467525e-14,770628809.4744086,179795030.7102834,4.288394097592317,4.286151883230732,0.6735753140545634,2.5665510506503173,3.8103401313819707,0.778802182519739,0.30344309041599027,2.4306245913066324,0.00042559258028855844,0.2863406787441804,3.9227233217606017,0.9998915058378123,0.927004620194405,0.0004255925802476583,4.0900117494191424e-14,0.9998915058378227,816,6.340706516916467,81.04810319097449,0.012345696133651279,0.0014811199116459733,0.005816474175557548,0.0637942656083491,0.16373123942257378,1000,14,0.09378007653477322,0.9999999999858191,7312.636838353759,0.0,224206.14905007783,3.9226428732182206,1.008102362099389e-09,8.044753427908867e-05,1.3129898195089047e-05,4.781021386473855e-05,0.0003646524682283181,0.999979491660313,81,0.9999547777647178,1.0081497291609964e-09,0.011716133559300542,8.251284875796271,0.00456493298909129,1.0610743821394328e-14,4.781237604814558e-05,,,14,1.0,1.0,11091131755.191547,False,False,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,10,56,0.75,0.9629234476258915,3.674838211509268e-14,1719576737.165451,383235686.90308243,4.488795722723219,4.486995329326728,0.6735753140545634,2.527888076766448,3.752940501263196,0.8844324150812721,0.3498700845223319,2.096613298079411,0.00021301544745942747,0.2511944509450823,3.922768562367099,0.9999456976765076,0.9359650086536063,0.00021301544744670197,1.2725497738896863e-14,0.9999456976765109,816,6.3406412485178265,81.04443660857049,0.01234551703074356,0.0003103103496467293,0.003297352550418634,0.049478604075380996,0.1250763732972034,1000,14,0.03632777521485092,0.9999999999999509,7312.700780495285,0.0,578787.7097655993,3.922651452282731,3.938633643902831e-10,0.00011710969050452805,3.0527192306688376e-06,1.85473055484009e-05,0.00019141542268120816,0.9999701460632953,81,0.9999553943395507,3.938827100669443e-10,0.011580277678641004,13.047675729680776,0.004581008860745898,-4.1224088210814755e-16,1.8548132899230804e-05,,,14,1.0,1.0,28387926172.932045,False,False,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,10,57,0.75,0.9999505442746605,4.6629367034256575e-14,251045236.0510826,58553318.56679483,4.289763760606474,4.287463839725876,0.6735753140545634,2.528367773015218,3.7536526654989704,0.7173981701891454,0.2837396433563969,2.5854435319672335,0.0005143050966091285,0.2860583735075878,3.922671841267239,0.999868889084425,0.9270756298046142,0.0005143050956647741,9.443544037035512e-13,0.9998688890846656,814,6.340780787568971,81.05227569471471,0.012345680307220075,0.002787305723992781,0.007369075465609162,0.06857172611080202,0.17337454243857797,1000,14,0.1498446281533194,0.9999999997696102,7312.523721321371,0.0,140319.1430791194,3.922584189400721,1.6921600965535965e-09,8.765017435712474e-05,1.798375832770882e-05,7.607516483075014e-05,0.0004202461734505768,0.9999776550601058,81,0.9999505442747071,1.6922455640553877e-09,0.011850716368890946,6.4418804581946185,0.004687101495032233,7.497890646747431e-15,7.607892736964444e-05,,,14,1.0,1.0,6607533534.12622,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,10,58,0.75,0.9629228486601566,4.2299497238218464e-14,1459918659.746647,325475798.8254065,4.487339962041562,4.485490672471732,0.6735753140545634,2.520943205055964,3.742630040702106,0.869018590038487,0.34471962251890365,2.125809404053813,0.00022552884895162017,0.2514336236046824,3.922760139540065,0.9999425076117506,0.9359039006564999,0.00022552884893568213,1.5938042986080037e-14,0.9999425076117547,816,6.3406534000886,81.04511923471593,0.012345591766874053,0.00014115335200281498,0.0037172118717072166,0.05042457412511575,0.12711748750855134,1000,14,0.04516434021888853,0.9999999999998194,7312.683320437229,0.0,465545.82034366997,3.9226425994832437,4.900328767951151e-10,0.00011753956678932453,3.501091714157918e-06,2.299893422394045e-05,0.0001990288230135389,0.9999700363895216,81,0.9999547580814687,4.900568241831394e-10,0.011567249229244505,11.684359247959753,0.004588460861016389,5.655061295182938e-16,2.299997478603759e-05,,,14,1.0,1.0,22816786888.96227,False,False,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,10,59,0.75,0.8888558881867703,3.985700658404312e-14,1081854548.0445027,215908850.7178775,5.012780941799931,5.010700323064264,0.6735753140545634,2.2308641627240338,3.31197434967654,0.7280667920582754,0.32636088033672894,2.1389367921409375,0.0002795819231710172,0.178044339565906,3.9227303663872384,0.9999287277235349,0.9546121392661812,0.0002795819231418608,2.915641903258881e-14,0.9999287277235424,816,6.340696353668516,81.04753223935688,0.012345621002960125,0.0014896934467048598,0.005932207398724409,0.06062397550813952,0.135243854362968,1000,14,0.08009511862462149,0.9999999999944637,7312.611810069142,0.0,262513.7483849058,3.9226094274872,9.058216600743282e-10,0.00012093799421686224,5.55401301381754e-06,4.0545483675448196e-05,0.00023348242648219336,0.9999691697137599,81,0.9999523683103595,9.058665843025559e-10,0.010481757082031844,7.787566374425074,0.004698518743173013,7.878925873662214e-15,4.0547415017336025e-05,,,14,1.0,1.0,12343482916.730019,False,False,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,10,60,0.75,0.9999544149934033,4.529709940470639e-14,948177180.7819605,221310758.72598425,4.286265454254146,4.284370024486452,0.6735753140545634,2.6371097527147898,3.915092637289212,0.9055049272615177,0.343370209119791,2.168441473420211,0.00022675901653732537,0.2866737502312955,3.9227555047403184,0.9999421939459996,0.9269203115297717,0.00022675901652404698,1.3278386636755846e-14,0.999942193946003,816,6.340660086691239,81.04549486348608,0.01234560267649427,0.00016289312009740693,0.00372481535465368,0.04831168814041535,0.12740322396520476,1000,14,0.04717342827210828,0.9999999999997656,7312.678222985408,0.0,445718.5027172368,3.9226378295296565,4.997857104759338e-10,0.00011767471087656833,3.562966475448782e-06,2.4029365046096836e-05,0.00019916668501539662,0.9999700019003174,81,0.9999544149934486,4.998102706066815e-10,0.011956262457520558,11.958905449994525,0.004533850912049491,1.8025831696147105e-15,2.4030460474795012e-05,,,14,1.0,1.0,22371538538.43707,False,False,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,10,61,0.75,0.9629233349115788,4.0745185003743245e-14,1284084009.9826455,285415766.81293887,4.500817215975926,4.4989946572371124,0.6735753140545634,2.5200930432768893,3.741367877791239,0.8799271835597332,0.3491645619621883,2.098489242885149,0.00021444195732491026,0.24923061286432924,3.9227672308511714,0.9999453340092069,0.9364656126154468,0.0002144419573098443,1.506596496864132e-14,0.9999453340092108,816,6.340643169489276,81.0445445206019,0.012345540796963086,0.00015191171981895722,0.003328863515865539,0.04971980793779212,0.12529854209709299,1000,14,0.03760043765820356,0.9999999999999396,7312.697885040821,0.0,559197.4755351194,3.9226500325985123,4.0629075854875197e-10,0.00011719784636834181,3.105549161392814e-06,1.918651901814918e-05,0.00019214988914504594,0.9999701235771173,81,0.9999552923493236,4.063107000234409e-10,0.011528285288628651,12.788905389589505,0.004574547483230367,-1.9865515095380782e-16,1.918737684069037e-05,,,14,1.0,1.0,27519609799.771984,False,False,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,20,52,0.25,0.8874215696396921,7.815970093361102e-14,255232466.44735336,269309526.48709345,0.9497938850655991,0.9477290676517723,1.3471506281091268,9.934970202270353,7.374802783720756,1.5825657124464656,0.15929244680420032,5.4265168938138055,0.002692303630085615,1.269358748285341,3.921999352936922,0.9993135379718843,0.6763490673870705,0.0026923036300768362,8.778568150180632e-15,0.9993135379718865,816,6.341750983148243,81.10680073594098,0.012508662471084274,0.0003668121261381902,0.0045576925755313,0.03397397275291352,0.33753040695294073,1000,14,1.3206835077760457,0.9999343903845952,7303.432655466857,0.0,15920.596943691491,3.9218122642697564,1.3874905634708454e-05,0.00017321376153135295,0.0001763259165403057,0.0006914798362283392,0.001824497877316677,0.9999522976292626,81,0.9998928598107315,1.3876392355787929e-05,0.0,9.794350402904623,0.0,1.3876392355787929e-05,0.0006915539294481178,,,14,0.9999999999999996,0.9999999999999902,805844.4893437522,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,20,53,0.25,0.9623946529720471,7.771561172376096e-14,392693583.0116272,438284082.6420059,0.8977909045650445,0.8959795679652427,1.3471506281091268,11.06245655242509,8.21174434513864,2.1442719525338316,0.19383325415761915,4.530817983621729,0.0016580980059775563,1.3489945109997161,3.9224378965331193,0.9995772787104054,0.6560826336620813,0.0016580980059623745,1.518186618088002e-14,0.9995772787104091,816,6.341118298476734,81.0712396659764,0.012513110515984227,0.00015032715676744352,0.0030410727739020134,0.024666767117023928,0.2728750395208651,1000,14,0.8856607428130332,0.9999928234695675,7304.25537058588,0.0,23740.546239748783,3.922357877643847,8.31720782289693e-06,7.170168144878691e-05,0.00010642752148000516,0.00046387121520655936,0.0010877992692908448,0.9999795997052386,81,0.9999339845200774,8.31775692538856e-06,0.0,13.194252100906471,0.0,8.31775692538856e-06,0.0004639018399091579,,,14,1.0,0.9999999999999996,1344323.297323694,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,20,54,0.25,0.9623525398310246,9.481304630298837e-14,218394470.96586227,244039974.44433653,0.8968173655328022,0.8949126939679967,1.3471506281091268,10.647779170225935,7.903926218830671,1.773728019260622,0.16658196896310964,5.243548301161625,0.0023643854650641245,1.3503226603880996,3.922061339012334,0.9993971574484198,0.6557109785722672,0.002364385465066038,-1.9133999940024182e-15,0.9993971574484194,816,6.34166155614459,81.1017733994853,0.012515797643626425,0.00029756600395220724,0.0040680981097323855,0.03002975208337001,0.31975016872035605,1000,14,1.1820338026104389,0.9999642350557875,7303.361044409219,0.0,17788.044445978165,3.9219047669541305,1.1993968407246902e-05,0.0001445780897965725,0.00015145732206023755,0.0006204914343763519,0.0015924367086272205,0.9999600791408727,81,0.9998999327619987,1.1995168732427603e-05,0.0,11.048006069514715,0.0,1.1995168732427603e-05,0.0006205535314551644,,,14,0.9999999999999998,0.9999999999999959,932219.9180545425,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,20,55,0.25,0.9998147417757349,9.114931032172535e-14,156998368.97850037,179794902.40780434,0.8754503374155065,0.8732081214538681,1.3471506281091268,10.196492982949218,7.568933102351822,1.3302261298320983,0.13045918160847356,6.652509792419323,0.004291552801864061,1.384190689035241,3.9212023818314248,0.9989055518221277,0.6469984065477525,0.0042915528018578255,6.235463534398633e-15,0.9989055518221293,816,6.34290076940987,81.17146627744788,0.012527519763652574,0.0014811209685800348,0.005956139731383216,0.04063690047405197,0.41435387053247663,1000,14,1.9912097572429912,0.9994191711762146,7300.8454518608705,0.0,10559.444950990774,3.9208165798061407,2.3675713165641318e-05,0.00036212631211820866,0.00028478407224684084,0.0010482664153574702,0.002958502314259742,0.9999016112947723,81,0.9998147417758261,2.3680100100710426e-05,0.0,8.251709513148938,0.0,2.3680100100710426e-05,0.001048460651315849,,,14,0.9999999999999858,0.9999999999997603,472256.78772084805,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,20,56,0.25,0.962388982026327,8.548717289613705e-14,343093755.4836273,383235558.6006034,0.8970559301411496,0.8952555361419093,1.3471506281091268,11.024711249573544,8.183725724158947,2.102152275477645,0.19067640211973444,4.603643957841022,0.0016992145817946909,1.3500656696774285,3.9223734607146996,0.9995667891905721,0.6558038944533773,0.0016992145817973595,-2.6686552273558206e-15,0.9995667891905714,816,6.341211259712323,81.07646372595545,0.012513225425686619,0.0003103104535347591,0.0032112792909043046,0.025101599856468558,0.2767378903199026,1000,14,0.8997820838198886,0.9999921561809254,7304.160090446761,0.0,23367.957859552032,3.9222860291199453,8.485701106291248e-06,7.894589364838821e-05,0.00010751825550081237,0.00047153541926755674,0.0011201609070263996,0.9999777095180686,81,0.9999286583034722,8.486306535573034e-06,0.0,13.047606942034522,0.0,8.486306535573034e-06,0.0004715690618044559,,,14,1.0,0.9999999999999994,1317630.2234789736,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,20,57,0.25,0.9996971810522444,8.382183835919932e-14,51184740.86523056,58553190.26431578,0.8764579459047218,0.8741580199845099,1.3471506281091268,9.661508950492605,7.17181044858628,1.0567926899802589,0.10938174309990956,7.867539585780814,0.006410312699041379,1.3817441203346923,3.920047584945227,0.9983647359987007,0.6475185337950435,0.00641031267220713,2.6834249232388085e-11,0.9983647360055349,814,6.344566789150688,81.26525697812728,0.012531151075137225,0.0027873118315717644,0.007750925929679941,0.050615069822585575,0.4890179501207187,1000,14,2.992871258077654,0.9955941390385358,7298.030861162011,0.0,7025.383988948555,3.9193786797795656,3.9479412318989355e-05,0.0006294257533432608,0.00043611597156346124,0.0015726549139104954,0.00440154181356756,0.9998293629984926,81,0.9996971810523282,3.949137105619036e-05,0.0,6.442547242140604,0.0,3.949137105619036e-05,0.0015731312878716384,,,14,0.9999999999996114,0.9999999999949161,283211.3142053255,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,20,58,0.25,0.9623712674378485,8.22675261247241e-14,292453004.8146844,325475670.52292746,0.9003895847079628,0.8985402944091427,1.3471506281091268,10.74789934306787,7.978246172927018,1.88350708053718,0.17524420544113076,4.991087536701816,0.0020974186907310164,1.344750287059819,3.922200942427947,0.9994652444580179,0.6571439590172087,0.0020974186907265855,4.4309174385137595e-15,0.999465244458019,816,6.341460150989132,81.09045210516703,0.012513809382011649,0.0001411534076454532,0.003670443185393512,0.028189902165795793,0.30298223096890414,1000,14,1.0726798020116792,0.9999790763174917,7303.736761844175,0.0,19601.440968732008,3.9220729756865467,1.0559800058107533e-05,0.00011740694134212565,0.0001341743816934587,0.0005625242774546243,0.001400720031583423,0.9999673737416113,81,0.9999126955839657,1.0560722057555762e-05,0.0,11.684379990797597,0.0,1.0560722057555762e-05,0.0005625733925952537,,,14,0.9999999999999999,0.9999999999999981,1058828.4043204817,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,20,59,0.25,0.8872729201921868,7.616129948928574e-14,204269452.10695267,215908722.41539848,0.9481723286430426,0.94609170867098,1.3471506281091268,9.465072521021511,7.025994215885699,1.259377791533994,0.13305527123399966,6.4459782818817954,0.004056976765708367,1.2711944643058575,3.921263749372063,0.9989653904901556,0.6758202085974395,0.004056976765707255,1.1119577481011333e-15,0.9989653904901559,816,6.342812234763199,81.16648513702737,0.012510668781309076,0.001489694331946364,0.0060914967069875155,0.04255836317892401,0.40281799386448736,1000,14,1.9222557268963274,0.9995160453219734,7301.734894292868,0.0,10938.227168885456,3.9209007648292133,2.1883360985574898e-05,0.00034110118186404033,0.000267269047047723,0.0010070395124287478,0.0027826682062321905,0.9999074317449553,81,0.9998214683444326,2.1887268557642164e-05,0.0,7.787934907161662,0.0,2.1887268557642164e-05,0.0010072193329637813,,,14,0.9999999999999915,0.9999999999998503,510936.88277087675,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
NPP,optimality,12,20,60,0.25,0.9999122158225502,8.637535131583718e-14,192971272.23014832,221310630.42350522,0.8738430271517967,0.8719475962852483,1.3471506281091268,11.059163808712132,8.209300116821293,1.9270618955789935,0.17425023527193825,5.039803445278021,0.0021337864489142156,1.387067337646045,3.9221947208166137,0.9994559713117788,0.6463542897846609,0.002133786448923955,-9.73917127500279e-15,0.9994559713117762,816,6.341469126877061,81.09095662001862,0.012519936638658531,0.00016289321453295702,0.003685125804383505,0.027633085481861053,0.3055988188840464,1000,14,1.0844821906256363,0.9999777680579759,7303.453957922807,0.0,19388.119048182027,3.922066620469098,1.0810115814745033e-05,0.00011729023170193768,0.0001371760416626968,0.0005697435044005893,0.001426866902851495,0.9999673396257366,81,0.9999122158226366,1.0811064856956098e-05,0.0,11.9589336247437,0.0,1.0811064856956098e-05,0.0005697935232554067,,,14,0.9999999999999999,0.9999999999999978,1034310.4955743403,False,True,flat on the feasible set (objective invisible to the circuit),flat on the feasible set (objective invisible to the circuit)
